                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-macos-21.4.1"                                 "CRMATH"                               "20211018"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     295                                      773                  2.7565322097600143E+007                  5.4063462569194796E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  1.0291230268439582E-004                  9.9999999994212518E-001                  9.5631842210517348E-001                  6.7595323253233364E-005                  7.8130035836877201E-008                  9.9999999994212518E-001                  9.5631842210517348E-001                  6.7595323253233364E-005                  7.8130035836877201E-008                 -5.6658522754640439E-001                 -5.0249779032580243E+001                 -1.5954589770191003E+001                 -5.6658522754640417E-001                 -5.8059872693981218E-001                 -2.0648108489206662E+000                 -5.0249779032580243E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7445434821891066E+000                 -3.7651871165586395E-002                  1.4740260903491275E-002                  4.4085871054961503E+000                 -8.7798888472874371E-012                  1.7100298080594580E+001                  1.8912449371104758E+000                  7.0798812324583089E+000                  6.2120470158774799E-001                  8.4992681587503749E-001                  1.2968700840709062E+000                  6.9981136817318546E-001                  2.8005520967578357E-001                  3.4070938709871148E-003                  9.3805263549753999E-003                  3.4468833607861292E-003                  9.3805276451495428E-003                  6.9997894910487135E-001                  2.7997180551166279E-001                                        0                                        3 
                                     300                                      781                  2.8905890075272106E+007                  5.4477067641583847E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  2.9107565616264867E-002                  9.9999999994525013E-001                  9.6497507249393788E-001                  2.8885018417868502E-002                  7.8130035781366050E-008                  9.9999999994525013E-001                  9.6497507249393788E-001                  2.8885018417868502E-002                  7.8130035781366050E-008                 -3.6772348212103118E-001                 -4.8942839635041487E+001                 -1.6255619765854984E+001                 -3.6772348212103112E-001                 -3.9335763445130123E-001                 -1.6094428668479417E+000                 -4.8942839635041487E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7503592111532944E+000                 -2.1404210900050558E-002                  1.1232633107883092E-002                  4.4156023610873669E+000                 -2.5207673510094263E-011                  1.7139600306913128E+001                  1.9066042039090203E+000                  7.1038388171391489E+000                  6.2120946353109063E-001                  8.4992036209897703E-001                  1.2968851501381813E+000                  6.9980094910762203E-001                  2.8007100863880613E-001                  3.3945800910145044E-003                  9.3805258127246105E-003                  3.4468833607861262E-003                  9.3805276451495410E-003                  6.9997150953896226E-001                  2.7997486910625646E-001                                        0                                        3 
                                     305                                      788                  3.0365019511058446E+007                  5.4647822714033110E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  6.9800482143961520E-002                  6.7598028794110310E-002                  7.8130035836877201E-008                  9.9999999995150024E-001                  9.7113210040468001E-001                  6.7598028794110310E-002                  7.8130035836877201E-008                  9.9999999995150024E-001                  9.7113210040468001E-001                 -2.2402525489602748E-001                 -4.8014880019186094E+001                 -9.8999999999999986E+001                 -2.2402525489602773E-001                 -2.6527171919540693E-001                 -1.2668828627192659E+000                 -4.8014880019186094E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7542589142963738E+000                 -2.3130403530688584E-002                  2.5701305064043637E-003                  4.4329273662903246E+000                 -4.9290051710268245E-011                  1.7158789547099598E+001                  1.9085441949130877E+000                  7.1211961579682850E+000                  6.2122081696037201E-001                  8.4990638933047813E-001                  1.2969187749036724E+000                  6.9977761352746337E-001                  2.8010282486265414E-001                  3.3624835797174666E-003                  9.3805242789645315E-003                  3.4468833607861262E-003                  9.3805276451495410E-003                  6.9996196318771020E-001                  2.7998078134645416E-001                                        0                                        3 
                                     310                                      798                  3.1777485771093436E+007                  5.4442582647063862E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.1478921414269831E-002                  9.0866723094360169E-002                  7.8130036003410655E-008                  9.9999999995775024E-001                  9.7404304553619891E-001                  9.0866723094360169E-002                  7.8130036003410655E-008                  9.9999999995775024E-001                  9.7404304553619891E-001                 -1.5971738735253621E-001                 -4.7523399186317675E+001                 -9.8999999999999986E+001                 -1.5971738735253621E-001                 -2.1446661883272666E-001                 -1.0862107439381667E+000                 -4.7523399186317675E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7555686364394103E+000                 -4.3643017265681559E-002                 -1.0305620647163609E-002                  4.4586788685974597E+000                 -6.3714719991329690E-011                  1.7162936093517310E+001                  1.9033370853139291E+000                  7.1306728597942932E+000                  6.2123979912209892E-001                  8.4988498702653359E-001                  1.2969727777145728E+000                  6.9973917017880427E-001                  2.8014562327838693E-001                  3.3101093198236614E-003                  9.3805216173586340E-003                  3.4468833607861262E-003                  9.3805276451495410E-003                  6.9995137869656854E-001                  2.7998806608071564E-001                                        0                                        3 
                                     315                                      799                  3.3212304922679778E+007                  5.4758108485952848E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  8.9609701905744604E-002                  8.7876501605359814E-002                  7.8130036058921806E-008                  9.9999999995775024E-001                  9.7479049174637777E-001                  8.7876501605359814E-002                  7.8130036058921806E-008                  9.9999999995775024E-001                  9.7479049174637777E-001                 -1.4364163899615065E-001                 -4.7280265021395465E+001                 -1.5255619765854984E+001                 -1.4364163899615032E-001                 -2.0799813945067930E-001                 -1.0046144882885988E+000                 -4.7280265021395465E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7549765652901703E+000                 -7.4845529814211470E-002                 -2.4722734622948776E-002                  4.4875130965490309E+000                 -6.0837697854242100E-011                  1.7162996260528278E+001                  1.8987177096878394E+000                  7.1354462737957070E+000                  6.2127345128518341E-001                  8.4984881512070620E-001                  1.2970668344330678E+000                  6.9967137614573149E-001                  2.8021135486107707E-001                  3.2158348752441401E-003                  9.3805166469574704E-003                  3.4468833607861262E-003                  9.3805276451495410E-003                  6.9993934655464551E-001                  2.7999553358252804E-001                                        0                                        3 
                                     320                                      805                  3.4942224137518235E+007                  5.5926412847932161E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  8.2401116010570138E-002                  8.1971608744030589E-002                  7.8130036058921806E-008                  9.9999999996400013E-001                  9.7415647307444120E-001                  8.1971608744030589E-002                  7.8130036058921806E-008                  9.9999999996400013E-001                  9.7415647307444120E-001                 -1.3652237775174692E-001                 -4.7182149178419245E+001                 -1.5477468515471340E+001                 -1.3652237775174669E-001                 -2.0315594861367681E-001                 -9.8350448910158617E-001                 -4.7182149178419245E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7529038298116402E+000                 -1.1226476053205378E-001                 -3.9286879024809325E-002                  4.5166413853527514E+000                 -4.4012950361652187E-011                  1.7160268972336755E+001                  1.8940573517857870E+000                  7.1374642699007742E+000                  6.2131900338754387E-001                  8.4980201619724982E-001                  1.2971924418418141E+000                  6.9957985116919708E-001                  2.8028713340500833E-001                  3.0840390507984026E-003                  9.3805092309321506E-003                  3.4468833607861262E-003                  9.3805276451495410E-003                  6.9992402179926005E-001                  2.8000445045565453E-001                                        0                                        3 
                                     324                                      804                  3.6986525952265069E+007                  5.7872724881682966E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  7.4315342276200305E-002                  7.3282445074739078E-002                  7.8130035836877201E-008                  9.9999999996400013E-001                  9.7283397428637097E-001                  7.3282445074739078E-002                  7.8130035836877201E-008                  9.9999999996400013E-001                  9.7283397428637097E-001                 -1.4214473261532692E-001                 -4.7198470541208309E+001                 -1.5352529778863040E+001                 -1.4214473261532665E-001                 -2.0526004943510687E-001                 -1.0109698176845530E+000                 -4.7198470541208309E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7503279697709706E+000                 -1.4315604435853982E-001                 -4.9580800856713507E-002                  4.5372292290165603E+000                 -2.2253694424106735E-011                  1.7156449828577948E+001                  1.8905112816609719E+000                  7.1372615842174838E+000                  6.2137579043209168E-001                  8.4974459632717925E-001                  1.2973481986295332E+000                  6.9946582673093172E-001                  2.8037628418565286E-001                  2.9201143371377558E-003                  9.3804994520371252E-003                  3.4468833607861262E-003                  9.3805276451495410E-003                  6.9990585682027340E-001                  2.8001493525935295E-001                                        0                                        3 
                                     325                                      802                  3.7710593263745062E+007                  5.8597789413981021E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  7.1792080205098474E-002                  7.0415897993359511E-002                  7.8130035836877201E-008                  9.9999999996400013E-001                  9.7241959809024714E-001                  7.0415897993359511E-002                  7.8130035836877201E-008                  9.9999999996400013E-001                  9.7241959809024714E-001                 -1.4518999748975328E-001                 -4.7216656140683057E+001                 -1.5477468515471340E+001                 -1.4518999748975306E-001                 -2.0652288995957824E-001                 -1.0255864647111530E+000                 -4.7216656140683057E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7496429863539031E+000                 -1.4992288937477477E-001                 -5.1594256530696672E-002                  4.5412561403645260E+000                 -1.6332164725058425E-011                  1.7155440950321815E+001                  1.8898488160632370E+000                  7.1369337184984163E+000                  6.2139616031098721E-001                  8.4972407211583578E-001                  1.2974039512739093E+000                  6.9942490075783348E-001                  2.8040798464480521E-001                  2.8625544869726369E-003                  9.3804958868514681E-003                  3.4468833607861262E-003                  9.3805276451495410E-003                  6.9989951746579537E-001                  2.8001863752169992E-001                                        0                                        3 
                                     330                                      797                  4.4176456429876439E+007                  6.2556851716362258E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  5.4886531923863460E-002                  5.3835522419233117E-002                  7.8130035836877201E-008                  9.9999999996400013E-001                  9.7072493903412993E-001                  5.3835522419233117E-002                  7.8130035836877201E-008                  9.9999999996400013E-001                  9.7072493903412993E-001                 -1.5869972026912407E-001                 -4.7338237146352327E+001                 -1.5954589770191003E+001                 -1.5869972026912402E-001                 -2.0646994410717015E-001                 -1.1409929523690554E+000                 -4.7338237146352327E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7479486307814249E+000                 -1.6177524308872970E-001                 -5.4131722242716798E-002                  4.5463310717885665E+000                  1.4395763872406087E-012                  1.7153911517001255E+001                  1.8908006932174539E+000                  7.1345620186129430E+000                  6.2158006539341193E-001                  8.4953862040375672E-001                  1.2979059569164990E+000                  6.9905451811475217E-001                  2.8069912096590144E-001                  2.3776775670217121E-003                  9.3804626486213277E-003                  3.4468833607861258E-003                  9.3805276451495410E-003                  6.9984522102774094E-001                  2.8005215424299318E-001                                        0                                        5 
                                     335                                      792                  6.0265593063424468E+007                  6.6515914018743496E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  3.5710827718412753E-002                  3.3547707771292068E-002                  7.8130035836877201E-008                  9.9999999996400013E-001                  9.7097615482681543E-001                  3.3547707771292068E-002                  7.8130035836877201E-008                  9.9999999996400013E-001                  9.7097615482681543E-001                 -1.5567582009702047E-001                 -4.7365944949010206E+001                 -9.8999999999999986E+001                 -1.5567582009702047E-001                 -1.8612183731159110E-001                 -1.3250637215397727E+000                 -4.7365944949010206E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7487763025463772E+000                 -1.5339379185260613E-001                 -5.1596340154559543E-002                  4.5412603076122515E+000                  5.0527044275917008E-013                  1.7161448496836964E+001                  1.8994639361353012E+000                  7.1336863849692165E+000                  6.2205125232574277E-001                  8.4906030953170541E-001                  1.2991842309773387E+000                  6.9809949047249131E-001                  2.8149332305681701E-001                  1.3839548625271699E-003                  9.3803618976136937E-003                  3.4468833607861258E-003                  9.3805276451495410E-003                  6.9971796264038655E-001                  2.8014212640738806E-001                                        0                                        5 
                                     340                                      786                  1.0030051353141472E+008                  7.0474976321124743E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  1.2420011224419504E-002                  9.9999999996400013E-001                  9.7183546115268027E-001                  1.0809134681304788E-002                  7.8130035836877201E-008                  9.9999999996400013E-001                  9.7183546115268027E-001                  1.0809134681304788E-002                  7.8130035836877201E-008                 -1.4643466193191046E-001                 -4.7353756478505993E+001                 -9.8999999999999986E+001                 -1.4643466193191060E-001                 -1.6049240731296194E-001                 -1.6433132132456736E+000                 -4.7353756478505993E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7499004491191537E+000                 -1.4546895070099819E-001                 -4.9882212724308969E-002                  4.5378320527517504E+000                  1.7681508249867085E-013                  1.7174318625357351E+001                  1.9135730365418726E+000                  7.1331689776977028E+000                  6.2326633112061780E-001                  8.4781107585344284E-001                  1.3024328862334380E+000                  6.9560376512257971E-001                  2.8380761150745887E-001                  2.4568469621873102E-004                  9.3799716953999173E-003                  3.4468833607861258E-003                  9.3805276451495410E-003                  6.9941325674366073E-001                  2.8038865564450288E-001                                        0                                        5 
                                     345                                      776                  1.9992020683032417E+008                  7.4434038623505980E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  2.7315981828102343E-004                  9.9999999996400013E-001                  9.7235050686170665E-001                  2.4037935970350199E-004                  7.8130035836877201E-008                  9.9999999996400013E-001                  9.7235050686170665E-001                  2.4037935970350199E-004                  7.8130035836877201E-008                 -1.3938312448426868E-001                 -4.7281569067121666E+001                 -1.5255619765854984E+001                 -1.3938312448426834E-001                 -1.4622033151937627E-001                 -1.9457028234966496E+000                 -4.7281569067121666E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7505463200484632E+000                 -1.3927922997147557E-001                 -4.8079094218166626E-002                  4.5342258157394664E+000                  8.6283724876820939E-014                  1.7182377210085338E+001                  1.9235126992884979E+000                  7.1335185987983101E+000                  6.2657838413714773E-001                  8.4438902961218532E-001                  1.3112129307322125E+000                  6.8876234074127396E-001                  2.9061900902169790E-001                  1.6190281663636749E-005                  9.3782285082175659E-003                  3.4468833607861258E-003                  9.3805276451495410E-003                  6.9867204256483961E-001                  2.8104367303228550E-001                                        0                                        5 
                                     350                                      775                  4.4780588205986649E+008                  7.8393100925887218E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996400013E-001                  9.7269471186820178E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996400013E-001                  9.7269471186820178E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3082374541389460E-001                 -4.7057792040921477E+001                 -9.8999999999999986E+001                 -1.3082374541389466E-001                 -1.3443504703123804E-001                 -2.2127486939196999E+000                 -4.7057792040921477E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7512705487071352E+000                 -1.3075246692561826E-001                 -4.5264170012581761E-002                  4.5285959673282967E+000                  6.1425805177957807E-014                  1.7191488346874536E+001                  1.9359732239292526E+000                  7.1362479077895022E+000                  6.3545391621165859E-001                  8.3535880948526431E-001                  1.3349208176913674E+000                  6.7070321605884553E-001                  3.0868262769248023E-001                  1.4992117691168304E-005                  9.3722527633653095E-003                  3.4468833607861258E-003                  9.3805276451495410E-003                  6.9684783825462182E-001                  2.8274454385745929E-001                                        0                                        5 
                                     355                                      777                  1.0642072966512120E+009                  8.2341601865293015E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996400013E-001                  9.7346572646137086E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996400013E-001                  9.7346572646137086E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1272561088621511E-001                 -4.6494506760292381E+001                 -9.8999999999999986E+001                 -1.1272561088621517E-001                 -1.1491689294398680E-001                 -2.4109068197931096E+000                 -4.6494506760292381E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7528234916779426E+000                 -1.1265075330441465E-001                 -3.9319199143594476E-002                  4.5167060255903220E+000                  5.7495913511016564E-014                  1.7212900762566743E+001                  1.9659818306505550E+000                  7.1433550985422567E+000                  6.5890840563239061E-001                  8.1262154790611207E-001                  1.3985935030731116E+000                  6.2523106952172280E-001                  3.5416445816562475E-001                  1.5544215403963660E-005                  9.3525563138250178E-003                  3.4468833607861258E-003                  9.3805276451495410E-003                  6.9224704760328004E-001                  2.8717996331757395E-001                                        0                                        5 
                                     360                                      778                  1.7678386193552637E+009                  8.1281170171352031E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996400013E-001                  9.7458542368094392E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996400013E-001                  9.7458542368094392E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.2150480206997190E-002                 -4.5836775276489000E+001                 -1.5176438519807359E+001                 -9.2150480206996829E-002                 -9.4147377626770931E-002                 -2.4305771018211400E+000                 -4.5836775276489000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7545167489842481E+000                 -9.2075862634922540E-002                 -3.2418268421460686E-002                  4.5029041641460541E+000                  6.1273389744554049E-014                  1.7238840802467585E+001                  2.0022517647250084E+000                  7.1520518576933600E+000                  6.8858886704288058E-001                  7.8619477174814856E-001                  1.4806782428415204E+000                  5.7237994972778472E-001                  4.0702721833181049E-001                  1.6269015928676451E-005                  9.3187802642858558E-003                  3.4468833607861249E-003                  9.3805276451495410E-003                  6.8680431050991209E-001                  2.9250960695785383E-001                                        0                                        5 
                                     365                                      777                  2.4273952014471464E+009                  8.1160992284043907E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996400013E-001                  9.7557244166084756E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996400013E-001                  9.7557244166084756E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.2240446401547878E-002                 -4.5200115566604907E+001                 -1.5954589770191003E+001                 -7.2240446401547823E-002                 -7.4474237460405601E-002                 -2.3620986262374939E+000                 -4.5200115566604907E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7560497152041132E+000                 -7.2167765970208769E-002                 -2.5530152528834255E-002                  4.4891279323608018E+000                  6.6474440399275878E-014                  1.7265029520150893E+001                  2.0386452661492496E+000                  7.1608416117920521E+000                  7.1945881443741144E-001                  7.6089704234589672E-001                  1.5688190250525305E+000                  5.2178650938770232E-001                  4.5763296741892096E-001                  1.7072472520049698E-005                  9.2698247096367759E-003                  3.4468833607861258E-003                  9.3805276451495410E-003                  6.8148143058948829E-001                  2.9775943854508374E-001                                        0                                        5 
                                     370                                      779                  3.0714584085948763E+009                  8.1056481261661837E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996087519E-001                  9.7651490280107855E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996087519E-001                  9.7651490280107855E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2038898558163023E-002                 -4.4552737809849731E+001                 -9.8999999999999986E+001                 -5.2038898558163078E-002                 -5.4814760388015436E-002                 -2.2478125564501608E+000                 -4.4552737809849731E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7574843510656768E+000                 -5.1969832040980379E-002                 -1.8300457287347013E-002                  4.4746685418778274E+000                  7.2738244634666078E-014                  1.7292607669203797E+001                  2.0768542613108361E+000                  7.1701177333568520E+000                  7.5343156585167925E-001                  7.3558912391504605E-001                  1.6681582547623584E+000                  4.7117241072040600E-001                  5.0826173811810538E-001                  1.8024364617331095E-005                  9.1954343096992564E-003                  3.4468833607861249E-003                  9.3805276451495428E-003                  6.7604865469940545E-001                  3.0313913343835297E-001                                        0                                        5 
